SMILES,Tm
c1ccc(cc1)Nc2nc(nc(n2)N3CCOCC3)N4CCOCC4,446.15
c1ccc2c(c1)[nH]c(n2)CC#N,482.15
c1ccc2c(c1)nc(s2)CC#N,374.15
c1ccc2c(c1)nc(s2)CO,371.15
c1ccc2c(c1)[nH]c(=O)o2,413.15
c1ccc(cc1)C(=O)C2C(=O)c3ccccc3C2=O,381.15
c1ccc(cc1)C(=O)c2ccccc2C(=O)O,402.15
c1ccc(cc1)C(=O)c2ccc3ccccc3c2,354.15
c1ccc(cc1)C(=O)c2ccccn2,316.15
c1ccc(cc1)C(=O)c2cccs2,329.15
c1ccc(cc1)Cc2cc(ccc2O)Cl,321.15
c1ccc(cc1)CNc2ccccn2,368.15
c1ccc(cc1)CC2CCCCC2=O,302.15
c1ccc(cc1)C=C2CCCCC2=O,327.15
c1ccc(cc1)COc2c(cccn2)O,344.15
COc1cc(c(cc1OC)OCc2ccccc2)C=O,413.15
c1ccc(cc1)COc2ccc(cn2)Br,320.15
c1ccc(cc1)COc2ncc(cn2)Br,375.15
B(c1cc(ccc1OCc2ccccc2)F)(O)O,392.15
c1ccc(cc1)COc2ccc(cn2)O,365.15
c1ccc(cc1)COc2ccccc2N,310.15
c1ccc(cc1)COc2ccccc2C=O,320.15
B(c1ccccc1OCc2ccccc2)(O)O,371.15
c1ccc(cc1)COc2ccccc2C(=O)O,350.15
c1ccc(cc1)COc2ccccc2CC(=O)O,370.15
c1ccc(cc1)COc2ccccc2CC#N,350.15
B(c1cccnc1OCc2ccccc2)(O)O,419.15
c1ccc(cc1)Cc2ccccc2O,325.15
c1ccc(cc1)Cc2ccccn2,283.15
c1ccc(cc1)c2ccccc2CO,322.15
c1c(cc(c(c1F)Br)F)F,277.15
c1cc(c(c(c1)Cl)Br)Cl,334.15
COc1cccc(c1Br)OC,366.15
c1cc(c(cc1Cl)Br)Cl,307.15
c1cc(c(cc1F)Br)F,242.15
c1ccc2c(c1)CC(C2O)Br,403.15
c1ccc2c(c1)CC(C2=O)Br,311.15
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4ccnc4Br,478.15
C(C(=O)c1c(c(c(c(c1F)F)F)F)F)Br,304.15
COc1ccc(c(c1)OC)C(=O)CBr,377.15
c1ccc(c(c1)C(=O)CBr)O,319.15
COc1ccccc1C(=O)CBr,317.15
c1ccc(c(c1)C(=O)CBr)[N+](=O)[O-],328.15
C(C(CO)([N+](=O)[O-])Br)O,400.15
c1cc(cc(c1)C(F)(F)F)C(=O)CBr,295.15
c1cc(c(nc1)Br)C(F)(F)F,311.15
c1cc(c(cc1C(=O)CBr)Cl)Cl,330.15
c1c(cc(c(c1C(F)(F)F)Br)N)C(F)(F)F,308.15
CC(C)(C)c1cc(cc(c1O)C(C)(C)C)C(=O)CBr,379.15
c1cc(c(nc1)Br)Cl,333.15
c1cc(c(c(c1)F)Br)C(=O)O,432.15
CC(C)(C(C(=O)O)Br)F,327.15
c1cc(c(nc1)Br)O,457.15
Cc1cc(c(nc1)Br)I,358.15
COc1cccc(c1)C(=O)CBr,335.15
Cc1cc(cnc1Br)[N+](=O)[O-],330.15
c1cc(cc(c1)[N+](=O)[O-])C(=O)CBr,367.15
c1cc(c(nc1)Br)[N+](=O)[O-],397.15
c1cc(ccc1C(=O)CBr)N2CCCC2,394.15
CCN(CC)c1ccc(cc1)C(=O)CBr,324.15
c1cc(c(cc1C(F)(F)F)Br)N,303.15
c1cc(c(cc1C(F)(F)F)Br)S(=O)(=O)N,435.15
COc1cc(c(cc1OC)Br)/C=C/C(=O)O,528.15
c1c(cc(c(c1Cl)N)Br)Cl,353.15
c1c(cc(c(c1F)N)Br)F,313.15
c1c(cc(c(c1F)S(=O)(=O)N)Br)F,399.15
Cc1cc(c(c(c1)Br)N)C,317.15
c1c(cc(c(c1[N+](=O)[O-])N)Br)[N+](=O)[O-],425.15
CC(C)(C)c1cc(c(c(c1)Br)O)C(C)(C)C,330.15
c1cc(ccc1C(=O)CBr)Cl,369.15
c1cc(c(cc1Cl)Br)N,339.15
c1cc(c(cc1Cl)Br)O,306.15
c1cnc(cc1C#N)Br,345.15
c1c(c(cc(c1N)Br)F)C(F)(F)F,300.15
CC(=O)Nc1ccc(cc1Br)F,391.15
c1cc(ccc1C(=O)CBr)F,320.15
c1cc(c(cc1F)Br)C(=O)O,441.15
c1cc(c(cc1F)Br)C#N,349.15
c1cc(c(cc1F)Br)O,317.15
c1cnc(cc1I)Br,334.15
COc1ccc(cc1)C(=O)CBr,343.15
COc1ccc(c(c1)Br)CC(=O)O,402.15
Cc1ccc(c(c1)Br)NC(=O)C,391.15
Cc1ccc(cc1)C(=O)CBr,325.15
Cc1ccc(c(c1)Br)N,288.15
Cc1ccc(c(c1)Br)C=O,308.15
Cc1ccc(c(c1)Br)O,289.15
Cc1cc(c(c(c1[N+](=O)[O-])C)Br)C,333.15
c1cc(ccc1C(=O)CBr)[N+](=O)[O-],370.15
COc1ccc(cc1Br)[N+](=O)[O-],379.15
CCOc1ccc(cc1Br)[N+](=O)[O-],328.15
c1c[n+](c(cc1[N+](=O)[O-])Br)[O-],418.15
Cc1ccc(cc1Br)[N+](=O)[O-],349.15
c1ccc(cc1)c2ccc(cc2)C(=O)CBr,398.15
c1cnc(cc1CO)Br,334.15
c1cc(c(cc1C(F)(F)F)CO)Br,345.15
c1cc(c(cc1C(F)(F)F)CC#N)Br,334.15
c1cc(ncc1C(F)(F)F)Br,319.15
Cc1c2cc(ccc2sc1Br)Cl,379.15
c1cc(c(cc1Cl)C(=O)O)Br,427.15
c1cc(c(cc1Cl)C(F)(F)F)Br,292.15
c1cc(c(cc1F)N)Br,317.15
c1cc(c(cc1F)C=O)Br,327.15
c1cc(c(cc1F)C(=O)O)Br,428.15
c1cc(c(cc1F)C#N)Br,363.15
c1cc(c(cc1F)CBr)Br,308.15
c1cc(c(cc1F)/C=C/C(=O)O)Br,463.15
c1cc(ncc1F)Br,302.15
Cc1cc(cnc1Br)I,318.15
Cc1cc(ncc1I)Br,324.15
c1cc(c(cc1I)C(=O)O)Br,448.15
c1cc(ncc1I)Br,397.15
COc1ccc(c(c1)C(=O)N)Br,433.15
COc1ccc(c(c1)C(=O)O)Br,431.15
Cc1ccc(nc1)Br,316.15
c1cc(c(cc1[N+](=O)[O-])N)Br,412.15
COc1cc(ccc1Br)[N+](=O)[O-],377.15
c1cc(c(cc1[N+](=O)[O-])C(=O)O)Br,453.15
c1cc(c(cc1[N+](=O)[O-])C(F)(F)F)Br,316.15
c1cc(ncc1[N+](=O)[O-])Br,411.15
c1c(sc(n1)Br)[N+](=O)[O-],361.15
c1cc(sc1[N+](=O)[O-])Br,317.15
Cc1cc(ccc1Br)[N+](=O)[O-],351.15
c1cc(nc(c1)Br)C(F)(F)F,323.15
c1c(cc(c(c1Cl)N)Br)C(F)(F)F,304.15
c1c(cc(c(c1Cl)N)Br)F,329.15
c1c(cc(c(c1Cl)N)Br)[N+](=O)[O-],448.15
c1cc(c(c(c1)Br)C(=O)O)Cl,422.15
c1cc(nc(c1)Br)F,305.15
COc1ccc2cc(ccc2c1)Br,381.15
COc1cccc(c1O)Br,337.15
Cc1cccc(c1C(=O)O)Br,382.15
c1c(cc(c(c1[N+](=O)[O-])N)Br)C(F)(F)F,344.15
c1cc(c(c(c1)Br)O)[N+](=O)[O-],341.15
Cc1c(cccc1Br)[N+](=O)[O-],313.15
C(C(=O)N)Br,362.15
CC(=O)Nc1ccccc1Br,372.15
c1ccc(cc1)C(=O)CBr,323.15
C=C(C(=O)O)Br,341.15
C1C2CC3CC1CC(C2)C3Br,412.15
c1ccc(c(c1)N)Br,302.15
COc1ccccc1Br,276.15
c1ccc(c(c1)C=O)Br,293.15
c1ccc(c(c1)C=NO)Br,375.15
c1ccc(c(c1)C(=O)N)Br,434.15
B(c1ccccc1Br)(O)O,382.15
c1ccc(c(c1)S(=O)(=O)N)Br,465.15
c1ccc(c(c1)S(=O)(=O)Cl)Br,323.15
c1ccc(c(c1)C(=O)NN)Br,426.15
c1ccc2c(c1)[nH]c(n2)Br,471.15
c1ccc(c(c1)C(=O)O)Br,421.15
c1ccc(c(c1)C#N)Br,328.15
c1ccc(c(c1)C(=O)Cl)Br,283.15
c1ccc(c(c1)CO)Br,353.15
c1ccc(c(c1)CBr)Br,304.15
c1ccc(cc1)c2ccccc2Br,274.15
CCC(C)Br,161.14999999999998
CCC(C(=O)O)Br,269.15
C(CBr)O,193.15
c1ccc-2c(c1)Cc3c2ccc(c3)Br,385.15
CCCCC(C(=O)O)Br,277.15
c1ccc2c(c1)CC(=C2)Br,309.15
CC(C)(C(=O)O)Br,317.15
CC(C)C(C(=O)O)Br,312.15
Cc1cc(c(c(c1)C)Br)C,275.15
Cc1cccc(c1Br)C,263.15
c1ccc2cc(ccc2c1)Br,328.15
c1cc(c(nc1)Br)C(=O)O,527.15
CCCC(C)Br,177.14999999999998
c1ccc(c(c1)O)Br,278.15
c1ccc(c(c1)OCC#N)Br,322.15
c1ccc(c(c1)CC(=O)O)Br,379.15
c1ccc(c(c1)CC#N)Br,292.15
CC(C)Br,184.15
CC(=C)Br,186.15
CC(C(=O)O)Br,298.15
Cc1ccc(c(c1)Br)C,283.15
c1cnc(cc1C=O)Br,327.15
c1cnc(cc1C(=O)N)Br,465.15
c1cnc(nc1)Br,328.15
B(c1cc2ccccc2nc1Br)(O)O,419.15
C=Cc1ccccc1Br,220.15
c1cc(c(cc1C(=O)O)Br)C(=O)O,572.15
CCCCCCCCCCCCC(C(=O)O)Br,315.15
c1c(sc(n1)Br)C=O,367.15
c1c(sc(n1)Br)C(=O)O,455.15
COc1ccccc1SBr,249.15
Cc1ccccc1Br,246.15
CCC(C)O,158.14999999999998
CCC(=O)C,186.15
CCC(=NO)C,243.15
CC#CCO,271.15
CC#CC,241.15
C(C#CCO)O,329.15
CC#CC(=O)O,350.15
CC#CCOS(=O)(=O)c1ccc(cc1)C,321.15
COc1ccc(c(c1OC)C(=O)O)C=O,420.15
c1ccc(c(c1)C=O)C(=O)O,372.15
B(c1ccccc1C(=O)O)(O)O,493.15
Cc1ccnc(n1)SCC(=O)O,465.15
c1ccc(c(c1)C(=O)O)OP(=O)(O)O,437.15
c1cc(c(cc1[N+](=O)[O-])Cl)Oc2ccc(cc2Cl)Cl,344.15
c1c(cc(c(c1Br)Cl)Br)F,359.15
c1cc(c(c(c1)[N+](=O)[O-])Cl)[N+](=O)[O-],359.15
c1cc(c(cc1Br)Cl)Br,313.15
c1cc(c(cc1[N+](=O)[O-])Cl)F,317.15
c1cc(c(cc1[N+](=O)[O-])Cl)I,372.15
Cn1ccnc1Cl,263.15
c1ccc(cc1)C(c2ccccc2)(c3ccccc3)n4ccnc4Cl,474.15
C(=O)(C(F)(F)Cl)N,355.15
c1cc(c(cc1F)F)C(=O)CCl,319.15
CCc1cccc(c1NC(=O)CCl)CC,403.15
Cc1cccc(c1NC(=O)CCl)C,421.15
CCC(C)(C)Cl,200.15
c1ccc(c(c1)NC(=O)CCl)[N+](=O)[O-],361.15
c1cc(c(c(c1)N)Cl)C(F)(F)F,300.15
c1cc(c(c(c1)C(F)(F)F)Cl)C=O,317.15
c1cc(c(c(c1)C(F)(F)F)Cl)C(=O)O,407.15
c1cc(c(c(c1)C(F)(F)F)Cl)C#N,313.15
c1cc(c(c(c1)C(F)(F)F)Cl)CO,349.15
c1cc(c(c(c1)C(F)(F)F)Cl)CN,309.15
c1cc(c(c(c1)C(F)(F)F)Cl)CC(=O)O,405.15
c1cc(c(c(c1)C(F)(F)F)Cl)CC#N,331.15
c1cc(c(nc1)Cl)C(F)(F)F,312.15
c1cc(c(cc1C(=O)CCl)O)O,447.15
COc1ccc(c(c1OC)Cl)C#N,375.15
COc1ccc(c(c1OC)Cl)CO,344.15
COc1ccc(c(c1OC)Cl)/C=C/C(=O)O,468.15
c1c(cnc(c1I)Cl)I,346.15
c1c(cc(c(c1C(=O)O)Cl)[N+](=O)[O-])[N+](=O)[O-],472.15
c1c(cc(c(c1C(F)(F)F)Cl)[N+](=O)[O-])[N+](=O)[O-],336.15
c1c(cnc(c1[N+](=O)[O-])Cl)[N+](=O)[O-],336.15
c1cc(c(c(c1F)N)Cl)F,302.15
c1cc(c(c(c1F)C=O)Cl)F,320.15
c1cc(c(c(c1F)C(=O)O)Cl)F,400.15
c1cc(c(c(c1F)CO)Cl)F,320.15
c1cc(c(c(c1F)O)Cl)F,327.15
Cc1cc(nc(c1C#N)Cl)C,372.15
c1ccc(cc1)c2cc(c(nc2)Cl)C#N,418.15
Cc1ccc(c(n1)Cl)C#N,389.15
c1cc(c(nc1)Cl)C#N,380.15
c1c[n+](c(c(c1[N+](=O)[O-])F)Cl)[O-],450.15
c1cc(c(nc1)Cl)O,443.15
c1cc(c(nc1)Cl)I,368.15
COc1cccnc1Cl,320.15
Cc1cc2ccccc2nc1Cl,356.15
Cc1c(nc2ccccc2n1)Cl,346.15
c1cc(cc(c1)[N+](=O)[O-])NC(=O)CCl,387.15
c1cc(c(c(c1)[N+](=O)[O-])Cl)C(=O)O,457.15
c1cc(c(nc1)Cl)[N+](=O)[O-],374.15
CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)O,467.15
CC(=O)Nc1ccc(cc1Cl)C(F)(F)F,409.15
B(c1ccc(cc1Cl)C(F)(F)F)(O)O,384.15
c1cc(c(cc1C(F)(F)F)Cl)S(=O)(=O)N,443.15
c1cc(c(cc1C(F)(F)F)Cl)S(=O)(=O)Cl,310.15
c1cc(c(cc1C(F)(F)F)Cl)C#N,356.15
c1cnc(c(c1C(F)(F)F)C(=O)O)Cl,432.15
c1c(c(cc(c1F)F)Cl)C(=O)O,379.15
c1c(c(cc(c1F)F)Cl)C#N,308.15
Cc1cc(c(cc1C)Cl)O,344.15
CCNc1nc(nc(n1)Cl)NCC,501.15
c1c(cc(c(c1Cl)N)Br)Br,373.15
c1c(cc(c(c1F)N)Cl)F,303.15
COc1nc(nc(n1)Cl)OC,350.15
c1c(cc(c(c1[N+](=O)[O-])N)Cl)[N+](=O)[O-],427.15
c1cc(c(cc1C#N)Cl)S(=O)(=O)Cl,376.15
c1cnc(cc1C#N)Cl,344.15
c1cc(c(cc1F)Cl)[N+](=O)[O-],308.15
Cc1c(ccc(c1Cl)C(=O)O)F,461.15
CC(=O)Nc1ccc(cc1Cl)F,390.15
c1cc(ccc1C(=O)CCl)F,321.15
c1cc(c(cc1F)Cl)C=O,335.15
c1cc(c(cc1F)Cl)S(=O)(=O)Cl,303.15
c1cc(c(cc1F)Cl)C(=O)O,458.15
c1cc(c(cc1F)Cl)C#N,337.15
c1cc(c(cc1F)Cl)CO,318.15
c1cc(c(cc1F)Cl)CBr,310.15
c1cc(c(cc1F)Cl)/C=C/C(=O)O,520.15
c1cc(c(cc1F)Cl)O,295.15
c1cc(c(cc1F)Cl)CC(=O)O,377.15
c1cc(c(cc1F)Cl)CC#N,341.15
c1ccc2c(c1)C(=O)OP(O2)Cl,311.15
c1cnc(cc1O)Cl,444.15
Cc1c(ccnc1Cl)I,380.15
c1cc(c(cc1I)Cl)N,343.15
c1cnc(cc1I)Cl,316.15
B(c1ccc(cc1Cl)OC)(O)O,475.15
COc1ccc(c(c1)Cl)CBr,330.15
COc1ccc(c(c1)Cl)O,315.15
COc1ccc(c(c1)Cl)CC#N,315.15
Cc1ccnc(c1[N+](=O)[O-])Cl,326.15
Cc1ccc(c(c1)Cl)N,280.15
B(c1ccc(cc1Cl)C)(O)O,473.15
Cc1ccnc(n1)Cl,320.15
Cc1cc(nc2c1cccc2)Cl,328.15
c1cc(c(cc1[N+](=O)[O-])Cl)N,381.15
c1cc(c(cc1[N+](=O)[O-])Cl)C(=O)N,443.15
c1cc(c(cc1[N+](=O)[O-])Cl)C(=O)O,415.15
c1cc(c(cc1[N+](=O)[O-])Cl)C#N,353.15
c1cc(c(cc1[N+](=O)[O-])Cl)O,383.15
c1cc(c(cc1[N+](=O)[O-])Cl)N=C=O,334.15
c1cc(c(cc1[N+](=O)[O-])Cl)N=C=S,370.15
c1cnc(cc1[N+](=O)[O-])Cl,325.15
c1c[n+](c(cc1[N+](=O)[O-])Cl)[O-],427.15
Cc1ccc(cc1Cl)[N+](=O)[O-],337.15
c1cc(ncc1CCl)Cl,313.15
c1cc(c(cc1C(F)(F)F)N)Cl,282.15
c1cc(c(cc1C(F)(F)F)C#N)Cl,312.15
c1cc(c(cc1C(F)(F)F)CO)Cl,332.15
c1cc(c(cc1C(F)(F)F)CC(=O)O)Cl,386.15
c1cc(c(cc1C(F)(F)F)CC#N)Cl,305.15
c1cc(ncc1C(F)(F)F)Cl,304.15
CC1(CC(=O)C(C(=O)C1)Cl)C,436.15
c1cc(ncc1C#N)Cl,391.15
c1cc(c(cc1F)N)Cl,299.15
c1cc(c(cc1F)C(=O)O)Cl,421.15
c1cc(c(cc1F)C#N)Cl,357.15
c1cc(c(cc1F)CO)Cl,343.15
c1cc(ncc1F)Cl,292.15
c1cc(c(cc1O)C(=O)O)Cl,452.15
c1cc(ncc1O)Cl,428.15
c1cc(c(cc1I)C(=O)O)Cl,432.15
c1cc(ncc1I)Cl,370.15
COc1ccc(c(c1)N)Cl,300.15
COc1ccc2c(c1)nc([nH]2)Cl,440.15
COc1ccc(c(c1)C(=O)O)Cl,445.15
Cc1ccc(c(c1)N)Cl,305.15
Cc1ccc(c(c1)O)Cl,319.15
c1cc(c(cc1[N+](=O)[O-])N)Cl,392.15
c1cc(c(cc1[N+](=O)[O-])C=O)Cl,352.15
c1cc(c(cc1[N+](=O)[O-])C(=O)N)Cl,452.15
c1cc(c(cc1[N+](=O)[O-])C(=O)O)Cl,440.15
c1cc(c(cc1[N+](=O)[O-])C#N)Cl,379.15
c1cc(c(cc1[N+](=O)[O-])C(F)(F)F)Cl,295.15
c1cc(c(cc1[N+](=O)[O-])C(=O)Cl)Cl,332.15
c1cc(c(cc1[N+](=O)[O-])CO)Cl,350.15
c1cc(c(cc1[N+](=O)[O-])N=C=O)Cl,367.15
c1cc(ncc1[N+](=O)[O-])Cl,380.15
Cc1cc(ccc1Cl)[N+](=O)[O-],316.15
c1cc(nc(c1C(=O)O)Cl)C(F)(F)F,392.15
c1cc(c(c(c1)Cl)CC(=O)O)C(F)(F)F,424.15
c1cc(nc(c1)Cl)C(F)(F)F,302.15
c1cc(nc(c1)Cl)C#N,360.15
COc1ccc(c(c1Cl)C#N)F,375.15
COc1ccc(c(c1Cl)CBr)F,322.15
Cc1ccc(c(c1Cl)C=O)F,300.15
Cc1ccc(c(c1Cl)C(=O)N)F,425.15
Cc1ccc(c(c1Cl)C(=O)O)F,390.15
Cc1ccc(c(c1Cl)C#N)F,332.15
Cc1ccc(c(c1Cl)CO)F,342.15
Cc1ccc(c(c1Cl)CBr)F,309.15
Cc1ccc(c(c1Cl)O)F,322.15
c1cc(c(c(c1)Cl)C=O)F,310.15
c1cc(c(c(c1)Cl)C=NO)F,399.15
c1cc(c(c(c1)Cl)C(=O)N)F,414.15
c1cc(c(c(c1)Cl)C(=O)O)F,431.15
c1cc(c(c(c1)Cl)C#N)F,331.15
c1cc2c(cc1F)sc(n2)Cl,364.15
c1cc(c(c(c1)Cl)CO)F,316.15
c1cc(c(c(c1)Cl)/C=C/[N+](=O)[O-])F,336.15
c1cc(c(c(c1)Cl)O)F,336.15
c1cc(c(c(c1)Cl)CC(=O)O)F,395.15
c1cc(c(c(c1)Cl)CC#N)F,315.15
c1cc(nc(c1)Cl)O,403.15
Cc1c(cccc1I)Cl,284.15
COc1ccc2c(c1)cc(c(n2)Cl)C=O,423.15
Cc1cc(cc(c1N)Cl)[N+](=O)[O-],448.15
Cc1cccc(c1N)Cl,275.15
Cc1cccc(c1C=O)Cl,310.15
Cc1cccc(c1C(=O)N)Cl,438.15
Cc1cccc(c1C(=O)O)Cl,377.15
Cc1cccc(c1C#N)Cl,354.15
Cc1ccc(c(n1)Cl)C(=O)O,433.15
c1c(cc(c(c1[N+](=O)[O-])N)Cl)C(F)(F)F,338.15
c1cc(c(c(c1)Cl)C(=O)N)[N+](=O)[O-],458.15
c1cc(c(c(c1)Cl)C(=O)O)[N+](=O)[O-],437.15
c1cc(c(c(c1)Cl)C#N)[N+](=O)[O-],394.15
c1cc(c(c(c1)Cl)O)[N+](=O)[O-],343.15
Cc1c(cccc1Cl)[N+](=O)[O-],309.15
c1ccc(cc1)Oc2cccc(c2C#N)Cl,334.15
Cc1cc(nc2c1ccc(c2)OC)Cl,385.15
C(C(=O)N)Cl,391.15
CC(=O)Nc1ccccc1Cl,360.15
CC(=O)CC(=O)Nc1ccccc1Cl,378.15
c1ccc(cc1)C(=O)CCl,327.15
C=C(C(=O)O)Cl,338.15
c1ccc(c(c1)N)Cl,270.15
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)Cl,482.15
c1ccc(c(c1)C=O)Cl,283.15
c1ccc(c(c1)C(=O)N)Cl,415.15
B(c1ccccc1Cl)(O)O,371.15
c1ccc(c(c1)S(=O)(=O)N)Cl,463.15
c1ccc(c(c1)S(=O)(=O)Cl)Cl,300.15
c1ccc(c(c1)C(=O)NN)Cl,391.15
c1ccc2c(c1)[nH]c(n2)Cl,456.15
c1ccc(c(c1)C(=O)O)Cl,413.15
c1ccc(c(c1)C#N)Cl,318.15
c1ccc(cc1)C(=O)c2ccccc2Cl,319.15
c1ccc2c(c1)nc(s2)Cl,305.15
c1ccc(c(c1)C(Cl)(Cl)Cl)Cl,303.15
c1ccc(c(c1)C(F)(F)F)Cl,267.15
c1ccc(c(c1)C(=O)Cl)Cl,269.15
c1ccc(c(c1)C(=O)CC#N)Cl,329.15
c1ccc(c(c1)CO)Cl,343.15
c1ccc(c(c1)CCl)Cl,260.15
c1ccc(c(c1)/C=C/[N+](=O)[O-])Cl,321.15
CCC(C)Cl,132.14999999999998
CCC(C(=O)N)Cl,348.15
c1ccc(c(c1)/C=C/C(=O)Cl)Cl,311.15
c1ccc(c(c1)C[C@H](C(=O)O)N)Cl,485.15
C(CCl)O,210.15
c1cc(ccc1F)S(=O)(=O)CCCl,342.15
CCOCCCl,213.15
c1ccc(cc1)S(=O)(=O)CCCl,327.15
Cc1ccc(cc1)S(=O)(=O)CCCl,352.15
C(CCl)P(=O)(O)O,343.15
c1cc(c(cc1O)Cl)O,375.15
c1cnc([nH]1)Cl,439.15
c1ccc(c(c1)C[C@@H](C(=O)O)N)Cl,507.15
c1ccc(c(c1)C(C(=O)O)O)Cl,356.15
Cc1cccc(c1Cl)C,237.15
C(C(=O)NCO)Cl,373.15
C1CC1NC(=O)CCl,355.15
c1cc(c(nc1)Cl)C(=O)N,438.15
c1cc(c(nc1)Cl)C(=O)Cl,313.15
CN(C(=O)CCl)OC,313.15
CNC(=O)CCl,319.15
c1ccc(c(c1)O)Cl,281.15
c1ccc2c(c1)Nc3cc(ccc3S2)Cl,473.15
c1ccc(c(c1)OCC(=O)O)Cl,423.15
c1ccc(c(c1)OCC(=O)NN)Cl,385.15
c1ccc(c(c1)CC(=O)O)Cl,369.15
c1ccc(c(c1)CC#N)Cl,296.15
CC(C)Cl,156.14999999999998
CC(=C)Cl,135.14999999999998
c1ccnc(c1)Cl,227.15
c1cc[n+](c(c1)Cl)[O-],342.15
B(c1cccnc1Cl)(O)O,433.15
c1cc(c(nc1)Cl)C=O,325.15
B(c1ccnc(c1)Cl)(O)O,435.15
c1cnc(cc1C=O)Cl,321.15
c1cnc(cc1C(=O)N)Cl,475.15
c1cnc(cc1C(=O)O)Cl,504.15
c1cnc(cc1CO)Cl,338.15
c1cnc(nc1)Cl,339.15
c1ccc2c(c1)ccc(n2)Cl,309.15
B(c1cc2ccccc2nc1Cl)(O)O,419.15
c1ccc2c(c1)cc(c(n2)Cl)C=O,422.15
C=Cc1ccccc1Cl,210.15
c1cc(sc1)Cl,201.15
Cc1ccccc1Cl,237.15
COc1ccc(c(c1OC)Cl)C=O,344.15
c1ccc2c(c1)CC(=O)O2,323.15
c1c(cnc(c1F)C#N)F,305.15
c1cc(nc(c1I)C#N)I,467.15
c1cc(c(nc1)C#N)F,302.15
c1cc(c(nc1)C#N)I,372.15
Cc1cccnc1C#N,359.15
Cc1ccc(cc1)c2ccccc2C#N,324.15
Cc1ccnc(c1)C#N,360.15
c1cc(ncc1F)C#N,316.15
c1cc(nc(c1)F)C#N,307.15
c1ccc(c(c1)C=O)C#N,377.15
c1ccc(c(c1)C#N)C(=O)N,446.15
c1ccc(c(c1)C#N)S(=O)(=O)Cl,340.15
c1ccc(c(c1)C#N)C(=O)O,484.15
c1ccnc(c1)C#N,300.15
C1CC=CC(=O)C1,220.15
c1ccc(c(c1)C2CCCCC2)C(=O)O,377.15
C1CCC(CC1)CCO,253.15
CCCCCCCCC(C)O,268.15
CCCCCCCCC(=O)C,276.15
C1[C@H]([C@@H]([C@H](OC1O)CO)O)O,423.15
C(C=O)[C@@H]([C@@H](CO)O)O,358.15
c1cn(c(=O)[nH]c1=O)C2C[C@@H]([C@H](O2)CO)O,439.15
CN(C)c1ccccc1c2ccccc2P(C3CCCCC3)C4CCCCC4,396.15
CC(C)Oc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC(C)C,398.15
Cc1ccccc1c2ccccc2P(C3CCCCC3)C4CCCCC4,382.15
CN(C)c1ccccc1C(=O)O,345.15
c1ccc(cc1)P(c2ccccc2)c3ccc4ccccc4c3C(=O)O,464.15
CCCCCCCCCCC(=O)C,292.15
CCOC1C=Cc2ccccc2N1C(=O)OCC,338.15
CCOc1ccc2ccccc2c1C=O,385.15
CCOc1ccc2ccccc2c1C(=O)O,417.15
CCOc1ccc2ccccc2c1C(=O)Cl,351.15
CCOc1cc(ccc1O)C,302.15
CCOc1cc(ccc1C(=O)O)[N+](=O)[O-],423.15
CCOc1ccccc1C(=O)C,313.15
CCOc1ccccc1C(=O)N,406.15
B(c1ccccc1OCC)(O)O,373.15
CCOc1ccccc1C(=O)O,293.15
CCOc1ccccc1/C=C/C(=O)O,408.15
CCOCCO,183.15
CCOCCOC(=O)C,211.15
CCOc1ccc2ccccc2c1,309.15
CCOc1ccccc1O,299.15
CCC1C(=O)CCC1=O,442.15
CCC(CC)CO,221.15
CCC(=C)CC,141.14999999999998
CCCCC(CC)CO,197.15
CCC(CO)(CO)CO,333.15
CCC1=NCCO1,211.15
CCc1[nH]cc(n1)C,320.15
CCc1cccc(c1N)C,248.15
CCc1ccccc1N,226.15
CCc1ccc2c(c1)C(=O)c3ccccc3C2=O,382.15
B(c1ccccc1CC)(O)O,370.15
CCC(CC)C(=O)O,258.15
CCCC(C(CC)CO)O,233.15
CCCCC(CC)C(=O)O,214.15
CCCCC(CC)COC(=O)C,228.15
CCCCC(CC)COC(=O)C=C,183.15
CCCCC(CC)CN,197.15
CCc1[nH]ccn1,355.15
CCc1ccccc1O,255.15
CCc1ccccn1,210.15
CCSc1nnc(s1)S,394.15
CCc1ccccc1C,256.15
c1cc(c(c(c1)C(F)(F)F)F)C(=O)N,369.15
c1cc(c(c(c1)C(F)(F)F)F)C(=O)O,400.15
c1cc(c(c(c1)C(F)(F)F)F)CO,298.15
c1cc(c(c(c1)C(F)(F)F)F)CBr,321.15
c1cc(c(nc1)F)O,405.15
COc1cccc(c1F)C=O,322.15
Cc1cccc(c1F)C(=O)O,388.15
c1cc(c(cc1C(F)(F)F)F)C(=O)N,414.15
B(c1ccc(cc1F)C(F)(F)F)(O)O,387.15
c1cc(c(cc1C(F)(F)F)F)C(=O)O,441.15
c1ccc(cc1)C(=O)c2ccc(cc2F)C(F)(F)F,312.15
c1cc(c(cc1C(F)(F)F)F)CBr,302.15
c1cnc(c(c1C(F)(F)F)C(=O)O)F,365.15
