index,smiles,name,opsin_smiles,std_original,std_opsin
7071,CC(CC#N)OC=O,1-cyanopropan-2-ylformate,C(#N)CC(C)C(=O)[O-],CC(CC#N)OC=O,CC(CC#N)C(=O)O
7080,CC(CC=O)OC=N,4-oxobutan-2-ylmethanimidate,O=CCC(C)C([O-])=N,CC(CC=O)OC=N,CC(CC=O)C(N)=O
7081,CC(CC=O)OC=O,4-oxobutan-2-ylformate,O=CCC(C)C(=O)[O-],CC(CC=O)OC=O,CC(CC=O)C(=O)O
7105,CCCC(=N)OC=O,butanimidoylformate,C(CCC)(=N)C(=O)[O-],CCCC(=N)OC=O,CCCC(=N)C(=O)O
7113,CCNC(=O)OC=N,ethylcarbamoylmethanimidate,C(C)NC(=O)C([O-])=N,CCNC(=O)OC=N,CCNC(=O)C(N)=O
7122,COCC(=N)OC=O,(2-methoxyethanimidoyl)formate,COCC(=N)C(=O)[O-],COCC(=N)OC=O,COCC(=N)C(=O)O
7128,OCCC(=N)OC=O,3-hydroxypropanimidoylformate,OCCC(=N)C(=O)[O-],N=C(CCO)OC=O,N=C(CCO)C(=O)O
7176,CC(CCO)OC=N,4-hydroxybutan-2-ylmethanimidate,OCCC(C)C([O-])=N,CC(CCO)OC=N,CC(CCO)C(N)=O
7177,CC(CCO)OC=O,4-hydroxybutan-2-ylformate,OCCC(C)C(=O)[O-],CC(CCO)OC=O,CC(CCO)C(=O)O
7180,CCCC(C)OC=O,pentan-2-ylformate,CC(CCC)C(=O)[O-],CCCC(C)OC=O,CCCC(C)C(=O)O
7186,COCC(C)OC=N,1-methoxypropan-2-ylmethanimidate,COCC(C)C([O-])=N,COCC(C)OC=N,COCC(C)C(N)=O
7187,COCC(C)OC=O,1-methoxypropan-2-ylformate,COCC(C)C(=O)[O-],COCC(C)OC=O,COCC(C)C(=O)O
7229,CC(=O)C(=N)OC=O,2-oxopropanimidoylformate,O=C(C(=N)C(=O)[O-])C,CC(=O)C(=N)OC=O,CC(=O)C(=N)C(=O)O
7233,NC(=N)C(=N)OC=O,(2-amino-2-iminoethanimidoyl)formate,NC(C(=N)C(=O)[O-])=N,N=C(N)C(=N)OC=O,N=C(N)C(=N)C(=O)O
7240,NC(=O)C(=N)OC=O,(2-amino-2-oxoethanimidoyl)formate,NC(C(=N)C(=O)[O-])=O,N=C(OC=O)C(N)=O,N=C(C(N)=O)C(=O)O
7252,CC(C)C(=N)OC=O,2-methylpropanimidoylformate,CC(C(=N)C(=O)[O-])C,CC(C)C(=N)OC=O,CC(C)C(=N)C(=O)O
7260,CC(O)C(=N)OC=O,2-hydroxypropanimidoylformate,OC(C(=N)C(=O)[O-])C,CC(O)C(=N)OC=O,CC(=O)C(N)C(=O)O
7268,CN(C)C(=O)OC=N,dimethylcarbamoylmethanimidate,CN(C(=O)C([O-])=N)C,CN(C)C(=O)OC=N,CN(C)C(=O)C(N)=O
7281,CC(C)C(C)OC=O,3-methylbutan-2-ylformate,CC(C(C)C(=O)[O-])C,CC(C)C(C)OC=O,CC(C)C(C)C(=O)O
7285,CC(O)C(C)OC=N,3-hydroxybutan-2-ylmethanimidate,OC(C(C)C([O-])=N)C,CC(O)C(C)OC=N,CC(O)C(C)C(N)=O
7286,CC(O)C(C)OC=O,3-hydroxybutan-2-ylformate,OC(C(C)C(=O)[O-])C,CC(O)C(C)OC=O,CC(O)C(C)C(=O)O
7308,CC(OC=N)C(C)=O,3-oxobutan-2-ylmethanimidate,O=C(C(C)C([O-])=N)C,CC(=O)C(C)OC=N,CC(=O)C(C)C(N)=O
7309,CC(OC=N)C(N)=O,(1-amino-1-oxopropan-2-yl)methanimidate,NC(C(C)C([O-])=N)=O,CC(OC=N)C(N)=O,CC(C(N)=O)C(N)=O
7310,CC(OC=O)C(C)=O,3-oxobutan-2-ylformate,O=C(C(C)C(=O)[O-])C,CC(=O)C(C)OC=O,CC(=O)C(C)C(=O)O
7311,CC(OC=O)C(N)=O,(1-amino-1-oxopropan-2-yl)formate,NC(C(C)C(=O)[O-])=O,CC(OC=O)C(N)=O,CC(C(N)=O)C(=O)O
7480,CC1(CCC1)OC=O,(1-methylcyclobutyl)formate,CC1(CCC1)C(=O)[O-],CC1(OC=O)CCC1,CC1(C(=O)O)CCC1
7482,CC1(COC1)OC=N,(3-methyloxetan-3-yl)methanimidate,CC1(COC1)C([O-])=N,CC1(OC=N)COC1,CC1(C(N)=O)COC1
7483,CC1(COC1)OC=O,(3-methyloxetan-3-yl)formate,CC1(COC1)C(=O)[O-],CC1(OC=O)COC1,CC1(C(=O)O)COC1
7526,CC1(CC1O)OC=N,(2-hydroxy-1-methylcyclopropyl)methanimidate,OC1C(C1)(C)C([O-])=N,CC1(OC=N)CC1O,CC1(C(N)=O)CC1O
7527,CC1(CC1O)OC=O,(2-hydroxy-1-methylcyclopropyl)formate,OC1C(C1)(C)C(=O)[O-],CC1(OC=O)CC1O,CC1(C(=O)O)CC1O
7531,CC1CC1(C)OC=O,"(1,2-dimethylcyclopropyl)formate",CC1(C(C1)C)C(=O)[O-],CC1CC1(C)OC=O,CC1CC1(C)C(=O)O
7720,N=C1NC(=O)OCO1,"4-imino-1,3,5-dioxazinan-2-one",N=C1OC(OCN1)=O,N=C1NC(=O)OCO1,N=C1NCOC(=O)O1
7842,CC(=N)OC1CC1O,(2-hydroxycyclopropyl)ethanimidate,OC1C(C1)CC([O-])=N,CC(=N)OC1CC1O,NC(=O)CC1CC1O
7845,CC(=O)OC1CC1O,(2-hydroxycyclopropyl)acetate,OC1C(C1)CC(=O)[O-],CC(=O)OC1CC1O,O=C(O)CC1CC1O
7850,CC1CC1OC(C)=N,(2-methylcyclopropyl)ethanimidate,CC1C(C1)CC([O-])=N,CC(=N)OC1CC1C,CC1CC1CC(N)=O
7851,CC1CC1OC(C)=O,(2-methylcyclopropyl)acetate,CC1C(C1)CC(=O)[O-],CC(=O)OC1CC1C,CC1CC1CC(=O)O
7852,CC1CC1OC(N)=O,(2-methylcyclopropyl)carbamate,CC1C(C1)NC([O-])=O,CC1CC1OC(N)=O,CC1CC1NC(=O)O
7864,NC(=O)OC1CC1O,(2-hydroxycyclopropyl)carbamate,OC1C(C1)NC([O-])=O,NC(=O)OC1CC1O,O=C(O)NC1CC1O
8104,CC12CC(O)C1C2O,"1-methylbicyclo[2.1.0]pentane-2,5-diol",CC12C(CC2C1O)O,CC12CC(O)C1C2O,CC12C(O)CC1C2O
8214,CC(=N)OC1CCC1,cyclobutylethanimidate,C1(CCC1)CC([O-])=N,CC(=N)OC1CCC1,NC(=O)CC1CCC1
8215,CC(=N)OC1COC1,oxetan-3-ylethanimidate,O1CC(C1)CC([O-])=N,CC(=N)OC1COC1,NC(=O)CC1COC1
8222,CC(=O)OC1CCC1,cyclobutylacetate,C1(CCC1)CC(=O)[O-],CC(=O)OC1CCC1,O=C(O)CC1CCC1
8223,CC(=O)OC1COC1,oxetan-3-ylacetate,O1CC(C1)CC(=O)[O-],CC(=O)OC1COC1,O=C(O)CC1COC1
8230,NC(=O)OC1CCC1,cyclobutylcarbamate,C1(CCC1)NC([O-])=O,NC(=O)OC1CCC1,O=C(O)NC1CCC1
8231,NC(=O)OC1COC1,oxetan-3-ylcarbamate,O1CC(C1)NC([O-])=O,NC(=O)OC1COC1,O=C(O)NC1COC1
8255,N=COC1CC(=O)C1,(3-oxocyclobutyl)methanimidate,O=C1CC(C1)C([O-])=N,N=COC1CC(=O)C1,NC(=O)C1CC(=O)C1
8261,O=COC1CC(=O)C1,(3-oxocyclobutyl)formate,O=C1CC(C1)C(=O)[O-],O=COC1CC(=O)C1,O=C1CC(C(=O)O)C1
8279,CC1CC(C1)OC=O,(3-methylcyclobutyl)formate,CC1CC(C1)C(=O)[O-],CC1CC(OC=O)C1,CC1CC(C(=O)O)C1
8284,CN1CC(C1)OC=N,(1-methylazetidin-3-yl)methanimidate,CN1CC(C1)C([O-])=N,CN1CC(OC=N)C1,CN1CC(C(N)=O)C1
8285,CN1CC(C1)OC=O,(1-methylazetidin-3-yl)formate,CN1CC(C1)C(=O)[O-],CN1CC(OC=O)C1,CN1CC(C(=O)O)C1
8287,OC1CC(C1)OC=N,(3-hydroxycyclobutyl)methanimidate,OC1CC(C1)C([O-])=N,N=COC1CC(O)C1,NC(=O)C1CC(O)C1
8288,OC1CC(C1)OC=O,(3-hydroxycyclobutyl)formate,OC1CC(C1)C(=O)[O-],O=COC1CC(O)C1,O=C(O)C1CC(O)C1
8345,N=COC12CC(C1)C2,1-bicyclo[1.1.1]pentanylmethanimidate,C12(CC(C1)C2)C([O-])=N,N=COC12CC(C1)C2,NC(=O)C12CC(C1)C2
8346,N=COC12CN(C1)C2,1-azabicyclo[1.1.1]pentan-3-ylmethanimidate,N12CC(C1)(C2)C([O-])=N,N=COC12CN(C1)C2,NC(=O)C12CN(C1)C2
8352,O=COC12CC(C1)C2,1-bicyclo[1.1.1]pentanylformate,C12(CC(C1)C2)C(=O)[O-],O=COC12CC(C1)C2,O=C(O)C12CC(C1)C2
8353,O=COC12CN(C1)C2,1-azabicyclo[1.1.1]pentan-3-ylformate,N12CC(C1)(C2)C(=O)[O-],O=COC12CN(C1)C2,O=C(O)C12CN(C1)C2
8488,CN1CC2(O)CC12C,"2,3-dimethyl-2-azabicyclo[2.1.0]pentan-4-ol",CN1C2CC2(C1C)O,CN1CC2(O)CC12C,CC1N(C)C2CC12O
8497,CC12CC3(C)C1CC23,"1,4-dimethyltricyclo[2.2.0.02,6]hexane",CC12C3CC2(CC31)C,CC12CC3(C)C1CC23,CC12CC3C(C1)C32C
8499,CC12CC3(C)C1OC23,"1,5-dimethyl-3-oxatricyclo[3.2.0.02,6]heptane",CC12C3OCC2(C3C1)C,CC12CC3(C)C1OC23,CC12COC3C1CC32C
8500,CC12CC3(O)C1CC23,"2-methyltricyclo[2.2.0.02,5]hexan-1-ol",CC12C3(CC2C3C1)O,CC12CC3(O)C1CC23,CC12CC3C1CC32O
8501,CC12CC3(O)C1NC23,"5-methyl-3-azatricyclo[3.2.0.02,6]heptan-1-ol",CC12CNC3C2(CC13)O,CC12CC3(O)C1NC23,CC12CNC3C1CC32O
8502,CC12CC3(O)C1OC23,"5-methyl-3-oxatricyclo[3.2.0.02,6]heptan-1-ol",CC12COC3C2(CC13)O,CC12CC3(O)C1OC23,CC12COC3C1CC32O
8503,CC12NC3(C)C1NC23,"2,4-dimethyl-3,6-diazatricyclo[3.2.0.02,4]heptane",CC12C3CNC3C2(N1)C,CC12NC3(C)C1NC23,CC12NC1(C)C1NCC12
8504,CC12NC3(C)C1OC23,"2,6-dimethyl-3-oxa-7-azatricyclo[3.2.0.02,6]heptane",CC12C3NC2(C3CO1)C,CC12NC3(C)C1OC23,CC12NC3C1COC32C
8505,CC12OC3(C)C1CC23,"2,4-dimethyl-3-oxatricyclo[2.2.0.02,6]hexane",CC12C3C2CC3(O1)C,CC12OC3(C)C1CC23,CC12CC3C1C3(C)O2
8506,CC12OC3(C)C1NC23,"2,4-dimethyl-3-oxa-6-azatricyclo[3.2.0.02,4]heptane",CC12C3CNC3C2(O1)C,CC12OC3(C)C1NC23,CC12OC1(C)C1NCC12
8507,CC12OC3(C)C1OC23,"2,4-dimethyl-3,6-dioxatricyclo[3.2.0.02,7]heptane",CC12C3C2OC3C(O1)C,CC12OC3(C)C1OC23,CC1OC2(C)C3OC1C32
8508,OC12CC3(O)C1CC23,"tricyclo[2.2.0.02,6]hexane-2,4-diol",C12C3(CC2(CC31)O)O,OC12CC3(O)C1CC23,OC12CC3C1C3(O)C2
8510,OC12CC3(O)C1OC23,"3-oxatricyclo[3.2.0.02,4]heptane-1,5-diol",C12(C3OC3C2(CC1)O)O,OC12CC3(O)C1OC23,OC12CCC1(O)C1OC12
8511,CC12CC3(C)CC1C23,"1,4-dimethyltricyclo[2.2.0.02,6]hexane",CC12C3CC2(CC31)C,CC12CC3C1C3(C)C2,CC12CC3C(C1)C32C
8513,CC12CC3(C)CN1C23,"2,4-dimethyl-1-azatricyclo[2.2.0.02,6]hexane",CC12N3C2CC3(C1)C,CC12CN3C1C3(C)C2,CC12CC3N1C3(C)C2
8514,CC12CC3(C)OC1C23,"2,4-dimethyl-3-oxatricyclo[2.2.0.02,6]hexane",CC12C3C2CC3(O1)C,CC12CC3(C)C(O1)C23,CC12CC3C1C3(C)O2
8515,CC12CC3(O)C(O1)C23,"4-methyl-3-oxatricyclo[2.2.0.02,6]hexan-1-ol",CC12OC3C2(C3C1)O,CC12CC3(O)C(O1)C23,CC12CC3C(O1)C32O
8518,CC12CC3C1C3(O)C2,"4-methyltricyclo[2.2.0.02,6]hexan-1-ol",CC12CC3C2(C3C1)O,CC12CC3C1C3(O)C2,CC12CC3C(C1)C32O
8521,CC1(C)C2C3CC2C13,"3,3-dimethyltricyclo[2.2.0.02,6]hexane",CC1(C2C3C2CC13)C,CC1(C)C2C3CC2C31,CC1(C)C2CC3C2C31
8522,CC1(C)C2C3CC2N13,"3,3-dimethyl-2-azatricyclo[2.2.0.02,6]hexane",CC1(N2C3C2CC13)C,CC1(C)C2C3CC2N31,CC1(C)C2CC3C2N31
8523,CC1(C)C2C3CN2C13,"3,3-dimethyl-1-azatricyclo[2.2.0.02,6]hexane",CC1(C2N3C2CC13)C,CC1(C)C2C3CN2C31,CC1(C)C2CC3C1N32
8524,CC1(C)C2C3OC2C13,"3,3-dimethyl-6-oxatricyclo[3.1.0.02,4]hexane",CC1(C2C3OC3C12)C,CC1(C)C2C3OC2C31,CC1(C)C2C3OC3C21
8525,CC1(O)C2C3CC2C13,"3-methyltricyclo[2.2.0.02,6]hexan-3-ol",CC1(C2C3C2CC13)O,CC1(O)C2C3CC2C31,CC1(O)C2CC3C2C31
8526,CC1(O)C2C3CN2C13,"3-methyl-1-azatricyclo[2.2.0.02,6]hexan-3-ol",CC1(C2N3C2CC13)O,CC1(O)C2C3CN2C31,CC1(O)C2CC3C1N32
8527,CC1(O)C2C3OC2C13,"3-methyl-5-oxatricyclo[2.2.0.02,6]hexan-3-ol",CC1(C2C3C2OC13)O,CC1(O)C2C3OC2C31,CC1(O)C2OC3C2C31
8528,CC12CC3C1C(O)C23,"4-methyltricyclo[2.2.0.02,5]hexan-3-ol",CC12C(C3C2CC13)O,CC12CC3C1C(O)C32,CC12C(O)C3C1CC32
8529,CC12CN3C1C(O)C23,"4-methyl-1-azatricyclo[2.2.0.02,5]hexan-3-ol",CC12C(C3N2CC13)O,CC12CN3C1C(O)C32,CC12C(O)C3C1CN32
8531,CC1C2C3CC2(C)C13,"1,3-dimethyltricyclo[2.2.0.02,6]hexane",CC12C3C(C2CC31)C,CC1C2C3CC2(C)C13,CC1C2CC3C1C23C
8533,CC1C2C3CC2(O)C13,"3-methyltricyclo[2.2.0.02,6]hexan-1-ol",CC1C2C3(C2CC13)O,CC1C2C3CC2(O)C13,CC1C2CC3C1C23O
8534,CC1C2C3OC2(C)C13,"2,6-dimethyl-3-oxatricyclo[3.1.0.02,4]hexane",CC12C3C(C3C2O1)C,CC1C2C3OC2(C)C13,CC1C2C3OC3(C)C12
8535,CC1C2N3CC2(C)C13,"3,5-dimethyl-1-azatricyclo[2.2.0.02,6]hexane",CC1C2N3C2C(C13)C,CC1C2N3CC2(C)C13,CC1C2C(C)C3C1N23
8537,CN1C2C3CC2(C)C13,"1,3-dimethyl-3-azatricyclo[2.2.0.02,6]hexane",CC12C3N(C2CC31)C,CN1C2C3CC2(C)C31,CN1C2CC3C1C32C
8538,CN1C2C3NC2(C)C13,"2,5-dimethyl-2,5-diazatricyclo[2.2.0.03,6]hexane",CN1C2C3N(C2C13)C,CN1C2C3NC2(C)C31,CN1C2C3C1C2N3C
8539,CN1C2C3OC2(C)C13,"2,6-dimethyl-3-oxa-6-azatricyclo[3.2.0.02,7]heptane",CC12C3C2N(C3CO1)C,CN1C2C3OC2(C)C31,CN1C2COC3(C)C2C13
8541,OC1C2N3CC2(O)C13,"1-azatricyclo[2.2.0.02,6]hexane-3,5-diol",N12C3C(C2C(C31)O)O,OC1C2N3CC2(O)C13,OC1C2C(O)C3C1N23
8546,CC12CC3OC(C1)C23,"1-methyl-6-oxatricyclo[3.1.1.03,8]heptane",,CC12CC3OC(C1)C32,
8553,CC12CC3CC1(O)C23,"2-methyltricyclo[2.2.0.02,6]hexan-1-ol",CC12C3(C2CC3C1)O,CC12CC3CC1(O)C32,CC12CC3CC1C32O
8557,CC12OC3CC1(O)C23,"2-methyl-3-oxatricyclo[2.2.0.02,6]hexan-1-ol",CC12C3(C2CC3O1)O,CC12OC3CC1(O)C32,CC12OC3CC1C32O
8558,OC12CC3CC1(O)C23,"tricyclo[3.1.0.02,6]hexane-1,2-diol",C12(C3(CCC2C31)O)O,OC12CC3CC1(O)C32,OC12CCC3C1C32O
8584,N=C1OC23CN(C2)C13,"2-oxa-5-azatricyclo[3.2.1.01,4]octan-3-imine",C123OC(C1N(CC2)C3)=N,N=C1OC23CN(C2)C13,N=C1OC23CCN(C2)C13
8589,O=C1NC23CN(C2)C13,"1,4-diazatricyclo[3.2.1.01,4]octan-3-one",,O=C1NC23CN(C2)C13,
8986,N=COCC(=O)C#C,2-oxobut-3-ynylmethanimidate,O=C(CC([O-])=N)C#C,C#CC(=O)COC=N,C#CC(=O)CC(N)=O
8995,O=COCC(=O)C#C,2-oxobut-3-ynylformate,O=C(CC(=O)[O-])C#C,C#CC(=O)COC=O,C#CC(=O)CC(=O)O
9073,CC(COC=N)C#C,2-methylbut-3-ynylmethanimidate,CC(CC([O-])=N)C#C,C#CC(C)COC=N,C#CC(C)CC(N)=O
9075,CC(COC=O)C#C,2-methylbut-3-ynylformate,CC(CC(=O)[O-])C#C,C#CC(C)COC=O,C#CC(C)CC(=O)O
9087,OC(COC=N)C#C,2-hydroxybut-3-ynylmethanimidate,OC(CC([O-])=N)C#C,C#CC(O)COC=N,C#CC(O)CC(N)=O
9089,OC(COC=O)C#C,2-hydroxybut-3-ynylformate,OC(CC(=O)[O-])C#C,C#CC(O)COC=O,C#CC(O)CC(=O)O
9986,N=COC(C#C)C#C,"penta-1,4-diyn-3-ylmethanimidate",C#CC(C#C)C([O-])=N,C#CC(C#C)OC=N,C#CC(C#C)C(N)=O
9987,N=COC(C#C)C#N,1-cyanoprop-2-ynylmethanimidate,C(#N)C(C#C)C([O-])=N,C#CC(C#N)OC=N,C#CC(C#N)C(N)=O
9991,O=COC(C#C)C#C,"penta-1,4-diyn-3-ylformate",C#CC(C#C)C(=O)[O-],C#CC(C#C)OC=O,C#CC(C#C)C(=O)O
9992,O=COC(C#C)C#N,1-cyanoprop-2-ynylformate,C(#N)C(C#C)C(=O)[O-],C#CC(C#N)OC=O,C#CC(C#N)C(=O)O
9993,N=COC(C=O)C#C,1-oxobut-3-yn-2-ylmethanimidate,O=CC(C#C)C([O-])=N,C#CC(C=O)OC=N,C#CC(C=O)C(N)=O
9998,O=COC(C=O)C#C,1-oxobut-3-yn-2-ylformate,O=CC(C#C)C(=O)[O-],C#CC(C=O)OC=O,C#CC(C=O)C(=O)O
10010,CN=C(OC=O)C#C,(C-ethynyl-N-methylcarbonimidoyl)formate,C(#C)C(=NC)C(=O)[O-],C#CC(=NC)OC=O,C#CC(=NC)C(=O)O
10011,CN=C(OC=O)C#N,(C-cyano-N-methylcarbonimidoyl)formate,C(#N)C(=NC)C(=O)[O-],CN=C(C#N)OC=O,CN=C(C#N)C(=O)O
10014,CN=C(OC=O)C=O,(C-formyl-N-methylcarbonimidoyl)formate,C(=O)C(=NC)C(=O)[O-],CN=C(C=O)OC=O,CN=C(C=O)C(=O)O
10015,NC=[NH+][C-](C#N)C#N,aminomethylidene(dicyanomethyl)azanium,NC=[NH+]C(C#N)C#N,N#C[C-](C#N)[NH+]=CN,N#CC(C#N)N=CN
10017,CN=CN(C=N)C=N,N-methanimidoyl-N'-methylmethanimidamide,C(=N)NC=NC,CN=CN(C=N)C=N,CN=CN=CN
10078,CCC(CC)OC=O,pentan-3-ylformate,CCC(CC)C(=O)[O-],CCC(CC)OC=O,CCC(CC)C(=O)O
10082,CCC(CO)OC=N,1-hydroxybutan-2-ylmethanimidate,OCC(CC)C([O-])=N,CCC(CO)OC=N,CCC(CO)C(N)=O
10083,CCC(CO)OC=O,1-hydroxybutan-2-ylformate,OCC(CC)C(=O)[O-],CCC(CO)OC=O,CCC(CO)C(=O)O
10087,OCC(CO)OC=N,"1,3-dihydroxypropan-2-ylmethanimidate",OCC(CO)C([O-])=N,N=COC(CO)CO,NC(=O)C(CO)CO
10088,OCC(CO)OC=O,"1,3-dihydroxypropan-2-ylformate",OCC(CO)C(=O)[O-],O=COC(CO)CO,O=C(O)C(CO)CO
10090,CCC(OC=O)=NC,(C-ethyl-N-methylcarbonimidoyl)formate,C(C)C(=NC)C(=O)[O-],CCC(=NC)OC=O,CCC(=NC)C(=O)O
10092,CN=C(CO)OC=O,[C-(hydroxymethyl)-N-methylcarbonimidoyl]formate,OCC(=NC)C(=O)[O-],CN=C(CO)OC=O,CN=C(CO)C(=O)O
10100,CCC(OC=N)C#C,pent-1-yn-3-ylmethanimidate,C#CC(CC)C([O-])=N,C#CC(CC)OC=N,C#CC(CC)C(N)=O
10102,CCC(OC=O)C#C,pent-1-yn-3-ylformate,C#CC(CC)C(=O)[O-],C#CC(CC)OC=O,C#CC(CC)C(=O)O
10114,OCC(OC=N)C#C,1-hydroxybut-3-yn-2-ylmethanimidate,OCC(C#C)C([O-])=N,C#CC(CO)OC=N,C#CC(CO)C(N)=O
10116,OCC(OC=O)C#C,1-hydroxybut-3-yn-2-ylformate,OCC(C#C)C(=O)[O-],C#CC(CO)OC=O,C#CC(CO)C(=O)O
10120,CCC(OC=N)C=O,1-oxobutan-2-ylmethanimidate,O=CC(CC)C([O-])=N,CCC(C=O)OC=N,CCC(C=O)C(N)=O
10121,CCC(OC=O)C=O,1-oxobutan-2-ylformate,O=CC(CC)C(=O)[O-],CCC(C=O)OC=O,CCC(C=O)C(=O)O
10126,OCC(OC=N)C=O,(1-hydroxy-3-oxopropan-2-yl)methanimidate,OCC(C=O)C([O-])=N,N=COC(C=O)CO,NC(=O)C(C=O)CO
10127,OCC(OC=O)C=O,(1-hydroxy-3-oxopropan-2-yl)formate,OCC(C=O)C(=O)[O-],O=COC(C=O)CO,O=CC(CO)C(=O)O
10454,N=COC1(CC1)C#C,(1-ethynylcyclopropyl)methanimidate,C(#C)C1(CC1)C([O-])=N,C#CC1(OC=N)CC1,C#CC1(C(N)=O)CC1
10455,N=COC1(CC1)C#N,(1-cyanocyclopropyl)methanimidate,C(#N)C1(CC1)C([O-])=N,N#CC1(OC=N)CC1,N#CC1(C(N)=O)CC1
10464,O=COC1(CC1)C#C,(1-ethynylcyclopropyl)formate,C(#C)C1(CC1)C(=O)[O-],C#CC1(OC=O)CC1,C#CC1(C(=O)O)CC1
10465,O=COC1(CC1)C#N,(1-cyanocyclopropyl)formate,C(#N)C1(CC1)C(=O)[O-],N#CC1(OC=O)CC1,N#CC1(C(=O)O)CC1
10466,N=COC1(CC1)C=O,(1-formylcyclopropyl)methanimidate,C(=O)C1(CC1)C([O-])=N,N=COC1(C=O)CC1,NC(=O)C1(C=O)CC1
10471,O=COC1(CC1)C=O,(1-formylcyclopropyl)formate,C(=O)C1(CC1)C(=O)[O-],O=COC1(C=O)CC1,O=CC1(C(=O)O)CC1
10502,CCC1(CC1)OC=O,(1-ethylcyclopropyl)formate,C(C)C1(CC1)C(=O)[O-],CCC1(OC=O)CC1,CCC1(C(=O)O)CC1
10508,OCC1(CC1)OC=N,[1-(hydroxymethyl)cyclopropyl]methanimidate,OCC1(CC1)C([O-])=N,N=COC1(CO)CC1,NC(=O)C1(CO)CC1
10509,OCC1(CC1)OC=O,[1-(hydroxymethyl)cyclopropyl]formate,OCC1(CC1)C(=O)[O-],O=COC1(CO)CC1,O=C(O)C1(CO)CC1
10871,CC1C2NC1(C)C2=O,"1,6-dimethyl-2-azabicyclo[1.1.1]pentan-4-one",,CC1C2NC1(C)C2=O,
11604,NC(=O)OCC1CC1,cyclopropylmethylcarbamate,C1(CC1)CNC([O-])=O,NC(=O)OCC1CC1,O=C(O)NCC1CC1
11605,NC(=O)OCC1CN1,aziridin-2-ylmethylcarbamate,N1C(C1)CNC([O-])=O,NC(=O)OCC1CN1,O=C(O)NCC1CN1
11606,NC(=O)OCC1CO1,oxiran-2-ylmethylcarbamate,O1C(C1)CNC([O-])=O,NC(=O)OCC1CO1,O=C(O)NCC1CO1
12138,CC12CC3(CN3)C1O2,"1-methylspiro[5-oxabicyclo[2.1.0]pentane-2,2'-aziridine]",CC12OC1CC21NC1,CC12CC3(CN3)C1O2,CC12OC1CC21CN1
12452,O=C1CN=COCO1,"5H-1,3,5-dioxazepin-7-one",O1COCNCC1=O,O=C1CN=COCO1,O=C1CNCOCO1
12459,O=C1NCCN=CN1,"1,3,5,6-tetrahydro-1,3,5-triazepin-2-one",N1C(NCNCC1)=O,O=C1N=CNCCN1,O=C1NCCNCN1
12461,O=C1OCCN=CO1,"5,6-dihydro-1,3,6-dioxazepin-2-one",O1C(OCCNC1)=O,O=C1OC=NCCO1,O=C1OCCNCO1
12726,OC12CNC1CC2=O,1-hydroxy-2-azabicyclo[2.2.0]hexan-5-one,OC12NCC2C(C1)=O,O=C1CC2NCC12O,O=C1CC2(O)NCC12
13045,N=C1OCC1OC=O,(2-iminooxetan-3-yl)formate,N=C1OCC1C(=O)[O-],N=C1OCC1OC=O,N=C1OCC1C(=O)O
13046,N=COC1CCC1=O,(2-oxocyclobutyl)methanimidate,O=C1C(CC1)C([O-])=N,N=COC1CCC1=O,NC(=O)C1CCC1=O
13047,N=COC1CNC1=O,(2-oxoazetidin-3-yl)methanimidate,O=C1NCC1C([O-])=N,N=COC1CNC1=O,NC(=O)C1CNC1=O
13048,N=COC1COC1=N,(2-iminooxetan-3-yl)methanimidate,N=C1OCC1C([O-])=N,N=COC1COC1=N,N=C1OCC1C(N)=O
13049,N=COC1COC1=O,(2-oxooxetan-3-yl)methanimidate,O=C1OCC1C([O-])=N,N=COC1COC1=O,NC(=O)C1COC1=O
13059,O=COC1CCC1=O,(2-oxocyclobutyl)formate,O=C1C(CC1)C(=O)[O-],O=COC1CCC1=O,O=C(O)C1CCC1=O
13060,O=COC1CNC1=O,(2-oxoazetidin-3-yl)formate,O=C1NCC1C(=O)[O-],O=COC1CNC1=O,O=C(O)C1CNC1=O
13061,O=COC1COC1=O,(2-oxooxetan-3-yl)formate,O=C1OCC1C(=O)[O-],O=COC1COC1=O,O=C(O)C1COC1=O
13088,CC1CCC1OC=O,(2-methylcyclobutyl)formate,CC1C(CC1)C(=O)[O-],CC1CCC1OC=O,CC1CCC1C(=O)O
13093,CC1OCC1OC=N,(2-methyloxetan-3-yl)methanimidate,CC1OCC1C([O-])=N,CC1OCC1OC=N,CC1OCC1C(N)=O
13094,CC1OCC1OC=O,(2-methyloxetan-3-yl)formate,CC1OCC1C(=O)[O-],CC1OCC1OC=O,CC1OCC1C(=O)O
13097,OC1CCC1OC=N,(2-hydroxycyclobutyl)methanimidate,OC1C(CC1)C([O-])=N,N=COC1CCC1O,NC(=O)C1CCC1O
13098,OC1CCC1OC=O,(2-hydroxycyclobutyl)formate,OC1C(CC1)C(=O)[O-],O=COC1CCC1O,O=C(O)C1CCC1O
13327,O=COC1=NCCC1,"3,4-dihydro-2H-pyrrol-5-ylformate",N=1CCCC1C(=O)[O-],O=COC1=NCCC1,O=C(O)C1=NCCC1
13328,N=COC1CN=CO1,"4,5-dihydro-1,3-oxazol-5-ylmethanimidate",O1C=NCC1C([O-])=N,N=COC1CN=CO1,NC(=O)C1CN=CO1
